DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,CY,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,CY,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,CZ,2018,0.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,CZ,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,DE,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,DE,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,DK,2018,0.33,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,DK,2020,0.35,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EA,2018,0.29,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EA,2020,0.27,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EE,2018,0.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EE,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EL,2018,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EL,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,ES,2020,0.48,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EU15,2018,0.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EU27_2007,2018,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EU27_2020,2018,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EU27_2020,2020,0.24,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,EU28,2018,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,FI,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,FI,2020,0.25,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,FR,2018,0.45,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,FR,2020,0.29,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,HR,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,HU,2018,0.08,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,HU,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,IE,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,IT,2018,0.49,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,IT,2020,0.10,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,LT,2018,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,LT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,LU,2020,0.27,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,LV,2020,0.11,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,ME,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,MK,2020,1.19,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,MT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,MT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,NL,2018,0.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,NL,2020,0.18,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,NO,2018,0.17,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,NO,2020,0.14,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,PL,2018,0.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,PL,2020,0.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,PT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,PT,2020,0.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,RO,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,RS,2020,0.03,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,SE,2018,0.40,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,SE,2020,0.62,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,SI,2018,0.09,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,SI,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,SK,2018,0.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,SK,2020,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT,UK,2020,0.13,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,AT,2018,0.08,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,BG,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,CY,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,CZ,2018,0.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,DE,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,DK,2018,0.33,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,EA,2018,0.30,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,EE,2018,0.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,EL,2018,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,EU15,2018,0.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,EU27_2007,2018,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,EU27_2020,2018,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,EU28,2018,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,FI,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,FR,2018,0.45,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,HU,2018,0.08,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,IT,2018,0.49,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,LT,2018,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,MT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,NL,2018,0.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,NO,2018,0.17,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,PL,2018,0.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,PT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,SE,2018,0.40,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,SI,2018,0.09,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,SK,2018,0.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,AT,2018,5.36,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,AT,2020,19.34,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,BA,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,BE,2020,3.19,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,BG,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,BG,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,CY,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,CY,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,CZ,2018,5.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,CZ,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,DE,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,DE,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,DK,2018,12.10,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,DK,2020,8.09,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EA,2018,13.27,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EA,2020,11.85,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EE,2018,12.35,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EE,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EL,2018,1.56,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EL,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,ES,2020,14.46,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EU15,2018,13.80,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EU27_2007,2018,12.44,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EU27_2020,2018,12.44,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EU27_2020,2020,11.12,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,EU28,2018,12.44,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,FI,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,FI,2020,8.25,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,FR,2018,17.89,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,FR,2020,11.78,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,HR,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,HU,2018,10.45,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,HU,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,IE,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,IT,2018,14.65,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,IT,2020,3.35,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,LT,2018,0.93,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,LT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,LU,2020,14.22,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,LV,2020,12.71,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,ME,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,MK,2020,18.61,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,MT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,MT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,NL,2018,31.41,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,NL,2020,14.59,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,NO,2018,17.70,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,NO,2020,8.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,PL,2018,2.63,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,PL,2020,2.90,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,PT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,PT,2020,0.29,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,RO,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,RS,2020,5.30,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,SE,2018,37.43,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,SE,2020,57.75,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,SI,2018,9.49,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,SI,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,SK,2018,20.28,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,SK,2020,12.41,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,UK,2020,17.42,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,AT,2018,0.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,AT,2020,0.14,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,BA,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,BE,2020,0.43,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,BG,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,BG,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,CY,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,CY,2020,0.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,CZ,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,CZ,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,DE,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,DE,2020,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,DK,2018,0.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,DK,2020,0.96,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EA,2018,0.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EA,2020,0.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EE,2018,0.22,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EE,2020,0.09,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EL,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EL,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,ES,2020,0.13,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EU15,2018,0.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EU27_2007,2018,0.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EU27_2020,2018,0.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EU27_2020,2020,0.18,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,EU28,2018,0.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_RBTS_SC,PC_ENT,FI,2018,,u,
